id,price,developer
547140.0,2.99,Brian Franco
490040.0,14.99,
589021.0,4.99,"Obsidian Entertainment, Inc."
649430.0,14.99,Desert Owl Games LLC
610080.0,0.0,Divine Games
651650.0,0.99,Team Wood Block
649431.0,14.99,Desert Owl Games LLC
456220.0,9.99,Reality Pump Studios
626680.0,0.0,ObsessionSoft
480640.0,14.99,Obsidian Entertainment
646630.0,3.99,
584890.0,4.99,IndieGala
582520.0,4.99,nullplussoftware
611730.0,9.99,Fat Bomb Studios
583700.0,4.99,House Izezweth
625050.0,9.99,Paradox Development Studio
642780.0,1.99,Paradox Development Studio
584140.0,9.99,Paradox Development Studio
649920.0,0.0,DeathMofuMofu
620660.0,13.99,
615910.0,12.99,
630260.0,2.99,
619520.0,2.99,Vyacheslav Shilikhin
590250.0,9.99,
618650.0,11.99,
651510.0,2.99,Zoetrope Interactive
649040.0,3.99,
644820.0,0.99,Besedka Games Studio
645220.0,1.99,Andrettin
620746.0,6.99,"IDEA FACTORY,COMPILE HEART,FELISTELLA"
571530.0,29.99,"IDEA FACTORY,COMPILE HEART,FELISTELLA"
620740.0,0.99,"IDEA FACTORY,COMPILE HEART,FELISTELLA"
620741.0,0.99,"IDEA FACTORY,COMPILE HEART,FELISTELLA"
620743.0,0.99,"IDEA FACTORY,COMPILE HEART,FELISTELLA"
620744.0,0.99,"IDEA FACTORY,COMPILE HEART,FELISTELLA"
620742.0,0.99,"IDEA FACTORY,COMPILE HEART,FELISTELLA"
620745.0,0.99,"IDEA FACTORY,COMPILE HEART,FELISTELLA"
647890.0,9.99,Orneon
650310.0,,Cipher Hive
620900.0,4.99,Sofuto Geimu
648980.0,2.99,Orange_Juice
642250.0,0.0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
642720.0,19.99,"Team NINJA,KOEI TECMO GAMES CO., LTD."
591740.0,0.0,Gameloft
558720.0,19.99,BOHDOKUMEN.
645090.0,0.99,Quiet River
640900.0,1.99,Transhuman Design
630280.0,1.99,
591500.0,5.99,DL Softworks
645790.0,9.99,Insane Dreamers
652910.0,1.99,Matt Frank
642560.0,0.99,Michal Pawlowski
590234.0,11.99,Ubisoft - San Francisco
590238.0,2.99,Ubisoft - San Francisco
590235.0,2.99,Ubisoft - San Francisco
590236.0,2.99,Ubisoft - San Francisco
590239.0,2.99,Ubisoft - San Francisco
653570.0,9.99,Noble Empire Corp.
632520.0,19.99,
590237.0,2.99,Ubisoft - San Francisco
649740.0,4.99,Theodor Niklas
641960.0,19.99,
651280.0,0.0,Cassandra Clery
653200.0,0.0,"Jonas Kjellberg,Ilsanjo"
636380.0,2.99,sleepy macaw
610090.0,4.99,
651820.0,3.99,Club Cotton Games
434510.0,0.0,"Rock Wall Games, LLC"
625140.0,0.0,Youren
603380.0,19.99,Zeiva Inc
644370.0,0.99,The Secret Pie
617060.0,5.99,
642520.0,0.99,Paper Plane
421020.0,59.99,Codemasters
600190.0,4.99,
621670.0,2.99,
634060.0,0.0,
628900.0,14.99,DIGIDICED
645700.0,17.99,
512410.0,19.99,
636040.0,0.0,Kukouri Mobile Entertainment
642730.0,9.99,PraGames
645780.0,1.99,Tydecon Games
585080.0,39.99,Neopica
622010.0,14.99,No Wand Studios
649670.0,4.99,KT Games
600640.0,1.99,Trapped Team
636440.0,2.99,Neopica
646780.0,5.99,Jeremy Warmsley
473740.0,5.99,7DOTS
647920.0,4.99,Psilocybe Games
648710.0,2.99,Daedalic Studio West
621700.0,2.99,
527460.0,4.99,SEA - EYE GS
488998.0,4.99,Overhead Games
488997.0,6.99,Overhead Games
648810.0,1.99,
543260.0,19.99,Lizardcube
645040.0,2.99,Paperash studio
598480.0,6.99,Grimwood Team
616890.0,11.99,
598770.0,1.99,Grimwood Team
591940.0,2.99,Jonarene
513117.0,4.99,Skyhook Games
595757.0,0.99,"KOEI TECMO GAMES CO., LTD."
630400.0,4.99,weRplay
462290.0,11.99,Haemimont Games
595756.0,0.99,"KOEI TECMO GAMES CO., LTD."
595755.0,0.99,"KOEI TECMO GAMES CO., LTD."
493880.0,11.99,Haemimont Games
636370.0,4.99,Cipher Hive
588040.0,14.99,4D Door Games
639620.0,7.99,4D Door Games
628710.0,14.99,Anti Gravity Game Studios
603840.0,14.99,We The Force Studios
593030.0,39.99,Fury Software
641380.0,7.99,Ubisoft Montreal
573832.0,14.99,"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections"
642010.0,,Paradox Development Studio
582550.0,9.99,Flamebait Games
644660.0,0.0,
649250.0,4.99,Synkronosaurus
506260.0,39.99,"Nippon Ichi Software, Inc."
590229.0,9.99,Ubisoft - San Francisco
590230.0,2.99,Ubisoft - San Francisco
640920.0,9.99,Tarsier Studios
437210.0,9.99,Bass Pro Shops
626470.0,4.99,BlankMediaGames
648420.0,2.99,BlankMediaGames
623350.0,0.99,Manic Mind Game Lab
649300.0,7.99,Yang Sun
647450.0,2.99,
648820.0,4.99,
620610.0,4.99,SCS Software
648690.0,9.99,"Split Polygon,Curtis Schweitzer"
647980.0,3.99,WalkBoy Studio
629380.0,0.99,Amaterasu Software
647090.0,9.99,ERS G Studios
575291.0,0.99,CI Games
495951.0,0.99,CI Games
649880.0,1.99,
556221.0,24.99,Just Flight
609828.0,15.99,Virtavia
590231.0,2.99,Ubisoft - San Francisco
495950.0,4.99,CI Games
590232.0,2.99,Ubisoft - San Francisco
575290.0,0.99,CI Games
590233.0,2.99,Ubisoft - San Francisco
592670.0,59.99,Zenimax Online Studios
313780.0,19.99,Zoetrope Interactive
643100.0,3.99,
459350.0,9.99,Invisible Collective
636020.0,6.99,Makivision Games
586320.0,1.99,Rebourne Studios
646760.0,3.99,
610130.0,3.99,Rasul Mono
644690.0,1.99,Rasul Mono
602461.0,6.99,b-alive gmbh
386140.0,4.99,Elushis
647460.0,3.99,
615550.0,3.99,
594730.0,1.99,
339590.0,3.99,Wither Studios
552540.0,8.99,"Crayon Ponyfish, LLC"
521830.0,0.99,Legalase studio
588070.0,4.99,ID Group
639840.0,3.99,Evoluta Studio
448690.0,9.99,"Maltakreuz,Goodsir"
636590.0,9.99,
507520.0,1.99,SaintHeiser
622530.0,1.99,Kirill Kupryakhin
622230.0,4.99,Darkmatter Games
638270.0,9.99,Mad Head Games
541210.0,39.99,Killerfish Games
646820.0,0.0,Kiz Studios
642510.0,9.99,Killerfish Games
419020.0,11.99,Crayder Studios
642240.0,1.99,"Modern Visual Arts Laboratory,SEO INSEOK"
629000.0,4.99,Platonic Partnership Ltd
543910.0,9.99,Shane Hillier
624530.0,9.99,Triangle Studios
624531.0,4.99,Triangle Studios
532920.0,7.99,"Colin Wren,Sean Scaplehorn,Wayne Jackson,Jason Mallett"
562381.0,19.99,Dovetail Games
573660.0,29.99,Triangle Studios
647620.0,12.99,BrashMonkey
450630.0,9.99,
643880.0,0.99,DYA Games
591498.0,3.99,DL Softworks
645430.0,19.99,Panoramik Inc
591499.0,2.99,DL Softworks
574440.0,0.0,
548370.0,9.99,Soaphog
631560.0,18.99,Arc System Works
631554.0,0.99,Arc System Works
631553.0,0.99,Arc System Works
631552.0,0.99,Arc System Works
631551.0,2.99,Arc System Works
511730.0,,
608580.0,,Interactive Gaming Studios
631550.0,2.99,Arc System Works
619890.0,2.99,Agar3s
646410.0,3.99,
645960.0,0.0,Indiecode Games
638260.0,9.99,Eipix Entertainment
605210.0,1.99,Dalibor Kamnjanac
646580.0,2.99,
490450.0,19.99,SMAC Games
317600.0,0.0,Archaic Entertainment
645710.0,0.99,"oblomysh,EHTechnology"
632830.0,6.99,rokaplay
609824.0,16.99,Virtavia
340580.0,9.99,Sun-Studios
643900.0,9.99,Rad Codex
609825.0,16.99,Virtavia
589280.0,4.99,
622770.0,14.99,Piece of Cake studios
408520.0,14.99,
376977.0,19.99,Digital Train Model
612160.0,9.99,MOKKOGRAD
623490.0,3.99,boxmyth
619000.0,4.99,
620280.0,4.99,Shockk
604240.0,9.99,Megastorm Games
639920.0,1.99,
635830.0,6.99,Choice of Games
614950.0,1.99,Quantized Bit
614960.0,1.99,CWH Entertainment
280180.0,19.99,"Midgar Studio,Fusty Game"
590370.0,5.99,"Starloop Studios SL,Kukouri"
559650.0,14.99,Barrel Roll Games
364470.0,0.0,Dire Wolf Digital
568930.0,11.99,Alessandro Guzzo
605100.0,4.99,EnsenaSoft
377510.0,9.99,XField Paintball SAS
575330.0,3.99,Vile Monarch
621400.0,4.99,
621750.0,3.99,
631220.0,9.99,Kingdom Games
543410.0,8.99,
598720.0,8.99,
645100.0,7.99,"SmiteWorks USA, LLC"
639950.0,6.99,"SmiteWorks USA, LLC"
641280.0,6.99,"SmiteWorks USA, LLC"
629900.0,3.99,"SmiteWorks USA, LLC"
645880.0,3.99,"SmiteWorks USA, LLC"
640680.0,6.99,"SmiteWorks USA, LLC"
641030.0,9.99,"SmiteWorks USA, LLC"
643130.0,9.99,"SmiteWorks USA, LLC"
645620.0,6.99,"SmiteWorks USA, LLC"
603350.0,0.99,Kether Studio
642180.0,9.99,"SmiteWorks USA, LLC"
645850.0,4.99,"SmiteWorks USA, LLC"
639701.0,1.99,Blindflug Studios AG
587000.0,11.99,Blindflug Studios AG
592860.0,0.0,Milestone S.r.l.
639700.0,2.99,Michel Barengo
638020.0,14.99,
634810.0,,Waraní Studios
520120.0,14.99,
468160.0,4.99,Hart Laboratories LLC
467517.0,4.99,Handelabra Games Inc.
513190.0,9.99,RealityArts Studio
638680.0,0.99,Norven Games
640070.0,24.99,AlternativaPlatform
583890.0,4.99,Psilocybe Games
598021.0,14.99,Hangar 13
527100.0,49.99,
523110.0,49.99,MAGIX Software GmbH
634300.0,2.99,
618550.0,,Argent Games
620530.0,0.0,Emanon Studios
592390.0,14.99,Elbaite
365810.0,15.99,ACE MADDOX
640230.0,,Expansive Worlds
641940.0,14.99,Jenei Edmond
643600.0,0.99,G.Malta
645250.0,2.99,Magic Pixel Kft.
614180.0,10.99,treeform
643890.0,1.99,Flying. Stone. Production
581951.0,0.0,Goblinz Studio
620130.0,3.99,QuickSave
640390.0,0.99,QuickSave
637640.0,1.99,
427610.0,4.99,Dincicode
580300.0,9.99,Garden Shed Studios
618170.0,2.99,DRUNKEN APES
577230.0,9.99,LongYou Game
591080.0,1.99,Gameplay Ltd.
605220.0,3.99,Quad Damage Games
631780.0,9.99,
578800.0,24.99,Phantomisreal Ltd.
342660.0,14.99,Bail! Enemy Jet!
523780.0,4.99,Kyle Seeley
599100.0,2.99,Anatoliy Loginovskikh
627140.0,4.99,
504450.0,7.99,"Wayne Jackson,Jason Mallett,Colin Wren"
493200.0,29.99,"Tequila Works,QLOC"
643710.0,4.99,
638040.0,2.99,
639891.0,39.99,FarSight Studios
496460.0,24.99,Mindillusion
639890.0,29.99,FarSight Studios
643750.0,4.99,
612620.0,0.0,Goldbar Games
633430.0,4.99,Klingelhöfer &amp; Schlüter GbR
644110.0,3.99,
614870.0,0.0,Goldbar Games
644360.0,4.99,yuzuki
561740.0,14.99,Kitsune Games
396750.0,29.99,
643460.0,14.99,N3V Games
613970.0,4.99,Magic Dungeon Studio
639460.0,19.99,
571170.0,4.99,Digital Future Lab
626620.0,39.99,Joycity
642540.0,0.0,"Act 3 Games, LLC"
438740.0,39.99,IllFonic
602670.0,5.99,
624560.0,4.99,
586920.0,19.99,Galdor Studios
622320.0,3.99,Summer Media
588090.0,0.99,SharkGame
640400.0,4.99,Funktronic Labs
640720.0,199.99,
625040.0,4.99,MassDiGI
641970.0,19.99,FeelThere
635270.0,9.99,
607720.0,7.99,
594370.0,19.99,
623230.0,7.99,Polygon Art
617830.0,24.99,
504050.0,19.99,Craneballs
376410.0,14.99,Nodbrim Interactive
608760.0,5.99,JoyBits Ltd.
460810.0,19.99,"PlatinumGames,Little Stone Software"
352460.0,14.99,Section Studios
592020.0,14.99,Happy Badger Studio
598680.0,0.0,The Ninth Art
633440.0,14.99,Gamera Interactive
513112.0,4.99,Matrix Trains
513113.0,4.99,Matrix Trains
452060.0,9.99,Rupeck Games
513114.0,4.99,Matrix Trains
513111.0,4.99,Matrix Trains
641430.0,1.99,Rupeck Games
489370.0,9.99,Sproing
638180.0,9.99,Playful Corporation
576320.0,4.99,Frismos
625700.0,9.99,"gsmpcgame,globalsoccermanager,Andrea Hochstein"
627700.0,0.99,"PowPow,Glitch Dealers"
629720.0,3.99,Khundar
610040.0,0.0,"ARC SYSTEM WORKS Co., Ltd.,TOYBOX Inc."
590221.0,7.99,Ubisoft - San Francisco
590222.0,2.99,Ubisoft - San Francisco
590223.0,2.99,Ubisoft - San Francisco
590224.0,2.99,Ubisoft - San Francisco
572410.0,39.99,Eugen Systems
595740.0,49.99,"KOEI TECMO GAMES CO., LTD."
490170.0,4.99,
615780.0,9.99,HeR Interactive
468000.0,19.99,Mojo Bones
639550.0,0.0,
577131.0,5.99,Krome Studios
577130.0,4.99,Krome Studios
422030.0,9.99,Varia Games
638900.0,14.99,
624830.0,9.99,
628240.0,2.99,Blue Giraffe
632070.0,9.99,"Act 3 Games, LLC"
386200.0,4.99,Craig Daversa
605990.0,12.99,Blue Giraffe
632380.0,14.99,The Selenite Forge
585000.0,0.0,
604490.0,0.99,AVP
575770.0,1.99,Indie Games Studio
603130.0,0.99,FreezeNova
641020.0,119.99,"Dragonfly GF Co., LTD"
635370.0,9.99,FeelThere
640200.0,,WEBZEN Inc.
543390.0,24.99,
612520.0,5.99,Fireglow
612300.0,5.99,Fireglow
616810.0,0.0,
639070.0,9.99,Sparkypants Studios LLC
612540.0,5.99,Fireglow
554220.0,5.99,NCR Games
633130.0,6.99,Brainwash Gang
636290.0,3.99,Brainwash Gang
637001.0,1.99,Blue Wizard Digital
637000.0,0.99,Blue Wizard Digital
596280.0,4.99,BefuddleBug
641440.0,9.99,Noble Empire Corp.
597150.0,4.99,Endless Loop Studios
376490.0,5.99,Holdbrand Ltd
591370.0,17.99,Positech Games
568420.0,2.99,
636480.0,14.99,SteelRaven7
389280.0,24.99,Dovetail Games
599560.0,9.99,Brave Giant LTD
619680.0,7.99,Kunos Simulazioni
607400.0,4.99,Cat Nigiri
525031.0,9.99,Ubisoft
638860.0,8.99,Rice Cooker Republic
506750.0,4.99,
571690.0,299.99,Holotech Studios
513115.0,4.99,Bossman Games
616880.0,5.99,Happy Robot Games
506730.0,1.99,Racing Bros
591140.0,19.99,
639150.0,2.99,Vidas Salavejus
555300.0,2.99,Deck13
600630.0,9.99,Luxorix Games
616420.0,,
634260.0,2.99,
627980.0,19.99,"Team NINJA,KOEI TECMO GAMES CO., LTD."
628820.0,10.99,
534780.0,3.99,"Surf Monster Studio,Kinn Chen,Vicky,Chih-Hsuan Huang"
594980.0,9.99,
636131.0,29.99,Jo Erlend Sund
628410.0,,L1gh7 (BriJee)
636930.0,0.0,
569370.0,0.0,
605951.0,7.99,Ronimo Games
622540.0,8.99,Tephra Company
601670.0,11.99,Bohemia Interactive
462440.0,24.99,Nvizzio Creations
616500.0,4.99,White Wizard Games
548830.0,4.99,"MAGES. Inc.,5pb.,Experience Inc."
629370.0,3.99,"Electrocosmos,Syndrone"
624080.0,9.99,Xatrix Entertainment
634310.0,2.99,
484830.0,2.99,
616740.0,14.99,Salvation
639760.0,6.99,"Scntfc,Broken Rules"
581270.0,7.99,Broken Rules
639030.0,0.0,Ludomotion
630900.0,4.99,Illwinter Game Design
448198.0,39.99,Virtual New Haven Railroad
614009.0,29.99,"Sim-wings,Aerosoft GmbH"
628450.0,9.99,
635340.0,3.99,Nomad Games
464150.0,24.99,Pixelated Milk
616950.0,3.99,Warm Lamp Games
548831.0,4.99,"MAGES. Inc.,5pb.,Experience Inc."
590215.0,11.99,Ubisoft - San Francisco
548810.0,39.99,"MAGES. Inc.,5pb.,Experience Inc."
590216.0,2.99,Ubisoft - San Francisco
590217.0,2.99,Ubisoft - San Francisco
590218.0,2.99,Ubisoft - San Francisco
636210.0,4.99,"SmiteWorks USA, LLC"
590219.0,2.99,Ubisoft - San Francisco
633020.0,4.99,"SmiteWorks USA, LLC"
636780.0,5.99,"SmiteWorks USA, LLC"
630690.0,19.99,Digital Theory Ltd.
635020.0,29.99,Trion Worlds
629890.0,9.99,"SmiteWorks USA, LLC"
344210.0,2.99,Liquid Flower
632740.0,6.99,Infernal Anvil Games
378540.0,39.99,Deck13
633150.0,,
599840.0,2.99,9 Eyes Game Studio
633600.0,4.99,Choice of Games
630390.0,6.99,rokaplay
512060.0,9.99,DEVGRU-P
529360.0,11.99,
455190.0,9.99,
633580.0,3.99,Choice of Games
602070.0,5.99,Tomatotrap
461900.0,4.99,Cockroach Inc.
634270.0,2.99,
634330.0,2.99,
602560.0,4.99,"Artees,Trizton,Will Goss"
509880.0,0.0,xrrawva
572980.0,5.99,
614540.0,1.99,Will Goss
629150.0,0.0,
557330.0,10.99,Nullray Gaming
636700.0,0.99,Teamomega
635040.0,2.99,
636130.0,24.99,Omar Masroor
580620.0,7.99,34BigThings srl
635780.0,0.99,Paleno Games
589870.0,0.0,Light Bringer Games inc.
599990.0,1.99,"izzYFoxDev,Panda2U"
617430.0,9.99,Life a Little
607030.0,3.99,Warfare Studios
603610.0,4.99,Jollyfish Games
546930.0,2.99,Racing Bros
637030.0,7.99,Reality Pump Studios
631660.0,0.0,
633963.0,6.99,Reality Pump Studios
633960.0,4.99,Reality Pump Studios
633961.0,2.99,Reality Pump Studios
604280.0,6.99,TopWare Interactive
516790.0,9.99,Paper Cult
395940.0,8.99,Apar Games
597700.0,7.99,IzHard
635870.0,2.99,"Brokenkites,IzHard"
604290.0,6.99,TopWare Interactive
563370.0,9.99,Tlakali Game Studio
612550.0,4.99,8-Bit Studio
613700.0,11.99,8-Bit Studio
613710.0,23.99,8-Bit Studio
630470.0,6.99,rokaplay
620050.0,4.99,Stardock
631990.0,15.99,"Michaela Laws,Ethan Nakashima"
600580.0,1.99,
629810.0,6.99,rokaplay
631610.0,0.0,electrolyte
609970.0,7.49,Abbey Games
628520.0,2.99,Nuostak
610050.0,0.0,"ARC SYSTEM WORKS Co., Ltd.,TOYBOX Inc."
624020.0,5.99,
635580.0,0.99,GAMES FOR HUMANS
218760.0,49.99,"Acoustica, Inc."
630980.0,0.0,
632280.0,0.0,
633210.0,0.0,
630530.0,0.0,
633140.0,0.0,
613220.0,0.0,
627320.0,0.0,
627290.0,0.0,
623131.0,3.99,Rebellion
623134.0,9.99,Rebellion
613790.0,8.99,
615090.0,2.99,Badim
558835.0,0.99,Rebellion
623133.0,4.99,Rebellion
594450.0,0.99,Rebellion
619590.0,6.99,
623130.0,3.99,Rebellion
594460.0,0.99,Rebellion
623132.0,3.99,Rebellion
594454.0,0.99,Rebellion
594430.0,0.99,Rebellion
594440.0,0.99,Rebellion
594464.0,0.99,Rebellion
594433.0,0.99,Rebellion
558833.0,0.99,Rebellion
558830.0,0.99,Rebellion
558831.0,0.99,Rebellion
558836.0,0.99,Rebellion
594451.0,0.99,Rebellion
594453.0,0.99,Rebellion
594461.0,0.99,Rebellion
617030.0,14.99,CodeBullet
416210.0,14.99,Plethora-Project LLC
594463.0,0.99,Rebellion
617630.0,4.99,Tencent Games
625370.0,8.99,DimleTeam
635190.0,0.99,
608540.0,0.99,
629990.0,14.99,BusTrainz
629791.0,9.99,CCP
629792.0,19.99,CCP
629793.0,39.99,CCP
629794.0,99.99,CCP
629790.0,4.99,CCP
629795.0,249.99,CCP
629796.0,499.99,CCP
599490.0,,
558750.0,1.99,
629080.0,9.99,Mad Head Games
620580.0,4.99,Green Moss Game
581120.0,0.0,StevenHarmonGames
632930.0,4.99,
450860.0,2.97,SC Jogos
628460.0,2.99,ebi-hime
630340.0,0.99,ebi-hime
635380.0,9.99,FeelThere
612610.0,0.0,Solid Patterns
591960.0,0.0,"Synapse Games,Chinzilla"
634030.0,4.99,Nerdook Productions
617020.0,4.99,Borokai Studio
617580.0,49.99,NCH Software
609170.0,19.99,
628700.0,0.0,Absorbed Studios
581670.0,0.99,Ardi Studio
370660.0,3.99,Warfare Studios
632750.0,9.99,
616650.0,4.99,
632870.0,4.99,No Brakes Games
632660.0,9.99,AVOlight
632510.0,4.99,David Schneider
574820.0,0.99,Casioqu
468250.0,,Con Artist Games
620320.0,1.99,"KOEI TECMO GAMES CO., LTD."
620326.0,6.99,"KOEI TECMO GAMES CO., LTD."
620321.0,1.99,"KOEI TECMO GAMES CO., LTD."
620322.0,1.99,"KOEI TECMO GAMES CO., LTD."
620324.0,1.99,"KOEI TECMO GAMES CO., LTD."
545270.0,19.99,Saber Interactive
620323.0,1.99,"KOEI TECMO GAMES CO., LTD."
620325.0,1.99,"KOEI TECMO GAMES CO., LTD."
624390.0,0.0,MyST
628870.0,,Soccer Manager Ltd
629280.0,4.99,bch waves studio
633310.0,0.0,Paradox Development Studio
623580.0,0.99,"RCG,MyST"
616640.0,8.99,Brantisky Interactive
397850.0,3.99,KAMAi MEDIA
623080.0,9.99,VisualArts/Key
502720.0,4.99,Michael Klaus Schmidt
631580.0,1.99,Rain Games
550900.0,0.0,WEBZEN Inc.
440730.0,4.99,Racing Bros
632210.0,1.99,"2Chance Projects,IIchan Eroge Team,DjSM"
633470.0,9.99,Leaning Tower Studio
394490.0,14.99,TouchTilt Games
543050.0,9.99,Akimbo Creations
566530.0,14.99,
551917.0,4.99,Strategiae
341040.0,14.99,Strategiae
551910.0,9.99,Strategiae
551911.0,9.99,Strategiae
551916.0,4.99,Strategiae
554371.0,4.99,Strategiae
551913.0,,Strategiae
553170.0,4.99,Strategiae
551912.0,9.99,Strategiae
553271.0,4.99,Strategiae
551915.0,,Strategiae
551918.0,4.99,Strategiae
551914.0,,Strategiae
547620.0,4.99,Strategiae
564890.0,4.99,Strategiae
554370.0,4.99,Strategiae
551919.0,4.99,Strategiae
574964.0,4.99,Strategiae
623970.0,0.0,
630510.0,0.0,
629330.0,12.99,Valve
632650.0,4.99,Rodrigo Banzato
606490.0,3.99,"Wix Games,MAD.com"
525360.0,11.99,Coconut Island Studio
619480.0,3.99,Xelphyre Games
630920.0,5.99,"Coconut Island Studio,Elecrystal Music"
614008.0,19.99,Aerosoft GmbH
496290.0,9.99,GlassCats
633410.0,0.0,Ludomotion
626640.0,6.99,FIVE-BN GAMES
627530.0,0.0,
629100.0,9.99,Mad Head Games
474830.0,2.99,ErayTek
632790.0,4.99,Super God
556391.0,11.99,"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev"
436670.0,29.99,Nihon Falcom
562260.0,0.99,GAMES FOR HUMANS
351690.0,6.99,My Owl Software
614170.0,34.99,Punch! Software
614240.0,34.99,Punch! Software
612050.0,0.0,
624060.0,9.99,BioWare
620570.0,24.99,FeelThere
632630.0,7.99,N3V Games
616110.0,2.99,Jake Hollands
633280.0,39.99,N3V Games
621000.0,,Newron Laboratory
618510.0,0.99,Zanardi and Liza
628340.0,2.99,Blaiz Entertainment
603100.0,9.99,Broken Arms Games Pty Ltd
587580.0,9.99,
463795.0,6.99,Fatshark
438903.0,1.99,VooFoo Studios
620382.0,11.99,Avallon Alliance
630500.0,2.99,"Jake Hollands,Logan Gabriel"
616030.0,1.99,Leaning Tower Studio
362120.0,4.99,"SOF Studios Ltd,Penka Kouneva, Composer"
378350.0,2.99,Alpha72 Games
609791.0,3.99,Arcane Raise
609792.0,3.99,Arcane Raise
609793.0,3.99,Arcane Raise
609795.0,3.99,Arcane Raise
603780.0,2.99,Arcane Raise
580600.0,13.99,Square Enix
630290.0,6.99,"Benedict Fritz,Greg Wohlwend,Joel Corelitz,David Laskey,Jenna Blazevich"
609794.0,3.99,Arcane Raise
620800.0,24.99,
609790.0,0.99,Arcane Raise
614710.0,0.0,
590205.0,11.99,Ubisoft - San Francisco
590206.0,2.99,Ubisoft - San Francisco
590207.0,2.99,Ubisoft - San Francisco
590208.0,2.99,Ubisoft - San Francisco
609796.0,3.99,Arcane Raise
590209.0,2.99,Ubisoft - San Francisco
590210.0,2.99,Ubisoft - San Francisco
593272.0,3.99,Infinity Ward
584930.0,9.99,
597310.0,49.99,"SmiteWorks USA, LLC"
597420.0,39.99,"SmiteWorks USA, LLC"
627030.0,59.99,"SmiteWorks USA, LLC"
597600.0,19.99,"SmiteWorks USA, LLC"
597610.0,19.99,"SmiteWorks USA, LLC"
612580.0,19.99,"SmiteWorks USA, LLC"
607480.0,44.99,"SmiteWorks USA, LLC"
624430.0,9.99,
593980.0,3.99,Fastbird Dev Studio
448170.0,9.99,White Giant RPG Studios
582260.0,7.99,Acclaim Cheltenham
581130.0,0.0,"Shanghai JingCai Computer Software Development Co., Ltd"
625790.0,4.99,
625510.0,2.99,
623870.0,3.99,
625970.0,3.99,
546800.0,9.99,Three Brothers Games
610990.0,,
629310.0,9.99,Tuttifrutti Interactive
313390.0,4.99,Project ICKX
416060.0,17.99,Carbomb Software
513102.0,4.99,virtualRailroads
580120.0,1.99,Carbomb Software
513099.0,4.99,virtualRailroads
513104.0,4.99,virtualRailroads
437720.0,10.96,Reine Works
446650.0,1.99,Reine Works
624282.0,2.99,Reine Works
588110.0,9.99,Big Way Games
620260.0,3.99,Big Way Games
624280.0,2.99,Reine Works
624281.0,2.99,Reine Works
580590.0,9.99,ThinkFast Studio
602815.0,18.99,Chris Bell - Creative Design Studios
622690.0,0.99,Choice of Games
630300.0,4.99,"Strength in Numbers Studios, Inc"
586880.0,1.99,@unepic_fran
547860.0,,Frostkeep Studios
609100.0,14.99,Sunlight Games
626840.0,9.99,ERS G studios
631330.0,0.99,ColloseusX
631331.0,1.99,ColloseusX
631332.0,2.99,ColloseusX
529240.0,1.99,ColloseusX
624690.0,4.99,Post Mortem Pixels
345630.0,29.99,Frontwing
577480.0,7.99,07th Expansion
601340.0,1.99,AL-GAME
615680.0,2.99,Warfare Studios
598180.0,9.99,Arcane Architect
611800.0,19.99,CloudWeight Studios
617660.0,19.99,"Storia,Narrator,SimonCreative"
486370.0,5.99,
588710.0,4.99,BAD team
564990.0,2.99,rupiwood
615210.0,0.99,BAD team
521100.0,4.99,RuVe Game Studio
468720.0,7.99,Berserk Games
485130.0,,StrangeLight Games
589430.0,0.99,Wioleta Moniuszko
613020.0,5.99,
631310.0,4.99,Adam Thompson
621050.0,1.99,SOCO Games
589150.0,8.99,
622400.0,2.99,Mango Protocol
445190.0,29.99,Logic Artists
593370.0,0.0,Logic Artists
629920.0,0.99,"Jason Chalky,Timothy Janssen,Jesse Mangano,Chris Aguilar,Brad Fairley,Andy Montgomery,Jacob Travis"
589690.0,9.99,Brave Giant LTD
592820.0,9.99,Logic Artists
562210.0,1.99,Vladimir Maslov
625610.0,3.99,Vladimir Maslov
429780.0,5.99,PolyDigital
532320.0,19.99,"Blue Tongue Entertainment,Blitworks"
561556.0,5.99,Ronimo Games
561538.0,3.99,Ronimo Games
561546.0,5.99,Ronimo Games
561553.0,4.99,Ronimo Games
561533.0,2.99,Ronimo Games
561559.0,4.99,Ronimo Games
561549.0,4.99,Ronimo Games
590202.0,2.99,Ubisoft - San Francisco
561542.0,5.99,Ronimo Games
590203.0,2.99,Ubisoft - San Francisco
561551.0,4.99,Ronimo Games
590204.0,2.99,Ubisoft - San Francisco
619710.0,4.99,Crema
619711.0,3.99,Crema
595140.0,19.95,Crema
502820.0,19.99,
628600.0,3.99,"DracoSoftware, LLC"
607070.0,4.99,
611160.0,24.99,
618600.0,3.99,
331480.0,14.99,Thomas Brush
501300.0,19.99,Giant Sparrow
332740.0,4.99,Thomas Brush
575310.0,19.99,CI Games
540010.0,19.99,
624940.0,19.99,"Dragonfly GF Co., LTD"
592423.0,79.99,Lightbulb Crew
592422.0,24.99,Lightbulb Crew
342150.0,0.0,Lightbulb Crew
621560.0,1.99,Sacada
625871.0,9.99,Joycity
592421.0,9.99,Lightbulb Crew
